Age,Education,Edu_num,Occupation,Race,Gender,Hours_per_week,Country,Income
31, HS-grad,9, Prof-specialty, White, Male,43, United-States, <=50K
44, HS-grad,9, Farming-fishing, White, Male,60, United-States, <=50K
49, 11th,7, Handlers-cleaners, White, Male,40, United-States, <=50K
40, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
64, Doctorate,16, Prof-specialty, Asian-Pac-Islander, Male,40, China, >50K
54, Masters,14, Prof-specialty, White, Male,40, United-States, >50K
27, Some-college,10, Sales, Asian-Pac-Islander, Male,55, South, <=50K
18, Some-college,10, Other-service, White, Female,20, United-States, <=50K
68, 9th,5, Craft-repair, Black, Male,44, United-States, <=50K
64, Doctorate,16, Prof-specialty, White, Male,80, United-States, >50K
36, HS-grad,9, Transport-moving, Amer-Indian-Eskimo, Male,40, United-States, <=50K
21, HS-grad,9, Farming-fishing, White, Male,24, United-States, <=50K
22, Some-college,10, Craft-repair, White, Male,30, United-States, <=50K
61, Bachelors,13, Prof-specialty, White, Male,40, United-States, <=50K
24, Some-college,10, Sales, White, Male,10, Greece, <=50K
49, Bachelors,13, Prof-specialty, White, Male,50, United-States, >50K
25, Some-college,10, Priv-house-serv, White, Female,30, El-Salvador, <=50K
66, HS-grad,9, ?, Black, Male,40, United-States, <=50K
29, Some-college,10, Prof-specialty, White, Male,45, United-States, <=50K
22, HS-grad,9, Sales, Black, Female,40, United-States, <=50K
57, Some-college,10, Prof-specialty, Amer-Indian-Eskimo, Male,40, United-States, <=50K
41, Bachelors,13, Prof-specialty, White, Female,40, United-States, <=50K
29, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
20, Some-college,10, Adm-clerical, Black, Female,35, United-States, <=50K
47, Prof-school,15, Sales, White, Male,45, United-States, >50K
22, HS-grad,9, Exec-managerial, White, Female,55, United-States, <=50K
59, Assoc-voc,11, Prof-specialty, White, Male,50, United-States, >50K
42, Masters,14, Adm-clerical, Amer-Indian-Eskimo, Male,40, United-States, >50K
64, Some-college,10, Prof-specialty, White, Female,35, United-States, <=50K
29, HS-grad,9, Other-service, Black, Male,40, United-States, <=50K
25, Some-college,10, Craft-repair, White, Male,20, United-States, <=50K
62, Some-college,10, Exec-managerial, White, Female,40, United-States, <=50K
44, Masters,14, Exec-managerial, White, Male,45, United-States, >50K
21, HS-grad,9, Other-service, White, Female,40, United-States, <=50K
60, Some-college,10, Prof-specialty, White, Male,40, United-States, >50K
46, 10th,6, Machine-op-inspct, Black, Male,40, United-States, <=50K
44, Bachelors,13, Tech-support, White, Male,40, United-States, >50K
21, HS-grad,9, Other-service, White, Female,19, United-States, <=50K
18, 11th,7, Handlers-cleaners, White, Male,18, United-States, <=50K
39, Bachelors,13, Prof-specialty, White, Female,32, United-States, <=50K
33, Masters,14, Prof-specialty, White, Male,45, United-States, >50K
63, 1st-4th,2, Transport-moving, White, Male,40, United-States, <=50K
52, HS-grad,9, Protective-serv, White, Male,52, United-States, >50K
17, 9th,5, Sales, Black, Male,22, United-States, <=50K
45, Prof-school,15, Prof-specialty, White, Male,50, United-States, >50K
31, HS-grad,9, Sales, White, Male,40, United-States, <=50K
35, Some-college,10, Tech-support, White, Male,40, United-States, <=50K
31, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, >50K
51, Some-college,10, Prof-specialty, White, Female,40, United-States, <=50K
48, HS-grad,9, Craft-repair, White, Male,60, United-States, <=50K
28, HS-grad,9, Handlers-cleaners, Amer-Indian-Eskimo, Male,40, United-States, <=50K
42, HS-grad,9, Transport-moving, White, Male,40, ?, <=50K
38, Some-college,10, Adm-clerical, White, Female,40, Columbia, <=50K
43, Bachelors,13, Prof-specialty, White, Male,40, United-States, >50K
30, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, <=50K
24, 12th,8, Sales, White, Male,55, United-States, <=50K
46, Bachelors,13, Exec-managerial, White, Male,60, United-States, >50K
50, 10th,6, Transport-moving, White, Male,60, United-States, <=50K
22, HS-grad,9, Other-service, White, Male,35, United-States, <=50K
18, HS-grad,9, Adm-clerical, Black, Male,15, United-States, <=50K
53, Bachelors,13, Prof-specialty, White, Male,45, United-States, >50K
40, Bachelors,13, Prof-specialty, White, Male,44, United-States, >50K
36, Doctorate,16, Prof-specialty, White, Male,35, United-States, <=50K
32, Bachelors,13, Exec-managerial, White, Male,43, United-States, >50K
39, HS-grad,9, Farming-fishing, White, Male,12, United-States, <=50K
46, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, <=50K
26, Bachelors,13, Adm-clerical, White, Male,42, United-States, <=50K
19, Some-college,10, Sales, White, Male,15, United-States, <=50K
24, HS-grad,9, Machine-op-inspct, White, Female,40, Ecuador, <=50K
28, Masters,14, Prof-specialty, White, Male,40, United-States, <=50K
25, Masters,14, Prof-specialty, White, Female,40, United-States, <=50K
44, Some-college,10, Exec-managerial, White, Male,40, United-States, >50K
38, HS-grad,9, Craft-repair, White, Male,40, Nicaragua, <=50K
42, Masters,14, Exec-managerial, White, Male,45, United-States, <=50K
28, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
36, Bachelors,13, Exec-managerial, White, Male,50, ?, <=50K
47, Bachelors,13, Sales, Black, Male,60, United-States, >50K
46, HS-grad,9, Machine-op-inspct, White, Male,35, Guatemala, <=50K
21, Some-college,10, Adm-clerical, White, Female,40, Mexico, <=50K
19, HS-grad,9, ?, Black, Female,25, United-States, <=50K
35, Bachelors,13, Exec-managerial, White, Female,45, United-States, <=50K
26, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
21, Some-college,10, Other-service, White, Female,30, United-States, <=50K
67, 7th-8th,4, Farming-fishing, White, Male,40, United-States, <=50K
54, HS-grad,9, Exec-managerial, White, Male,40, United-States, >50K
26, Masters,14, Tech-support, White, Male,25, United-States, <=50K
51, Bachelors,13, Prof-specialty, White, Female,50, United-States, <=50K
27, Some-college,10, Craft-repair, White, Male,45, United-States, <=50K
27, HS-grad,9, Craft-repair, White, Male,40, ?, >50K
39, Some-college,10, Machine-op-inspct, White, Female,40, United-States, <=50K
32, Bachelors,13, Exec-managerial, White, Female,48, United-States, >50K
52, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
21, Some-college,10, Handlers-cleaners, Black, Male,40, United-States, <=50K
27, HS-grad,9, Protective-serv, White, Male,38, United-States, <=50K
46, 7th-8th,4, Transport-moving, White, Male,45, United-States, <=50K
42, Assoc-voc,11, Other-service, White, Male,30, United-States, <=50K
79, Bachelors,13, Sales, White, Male,20, United-States, >50K
50, Bachelors,13, Exec-managerial, Amer-Indian-Eskimo, Female,40, United-States, >50K
19, HS-grad,9, ?, Black, Female,20, United-States, <=50K
43, Some-college,10, Adm-clerical, White, Male,40, United-States, <=50K
51, Masters,14, Prof-specialty, White, Male,60, United-States, <=50K
45, Some-college,10, Transport-moving, White, Male,50, United-States, >50K
65, HS-grad,9, Protective-serv, White, Male,20, United-States, <=50K
66, Bachelors,13, Sales, White, Male,5, United-States, >50K
36, Assoc-voc,11, Farming-fishing, White, Male,99, United-States, <=50K
26, Assoc-acdm,12, Prof-specialty, White, Female,36, United-States, <=50K
28, Some-college,10, Sales, Black, Male,50, United-States, <=50K
39, Prof-school,15, Prof-specialty, White, Male,45, United-States, >50K
43, Some-college,10, Transport-moving, White, Male,60, United-States, <=50K
20, HS-grad,9, Other-service, White, Female,40, Mexico, <=50K
29, Some-college,10, Tech-support, White, Male,40, United-States, <=50K
32, Bachelors,13, Sales, White, Male,50, United-States, >50K
44, Bachelors,13, Exec-managerial, White, Female,40, United-States, <=50K
18, Some-college,10, ?, Asian-Pac-Islander, Female,40, United-States, <=50K
60, Some-college,10, Handlers-cleaners, White, Male,40, United-States, <=50K
34, HS-grad,9, Sales, White, Male,40, United-States, >50K
60, HS-grad,9, Handlers-cleaners, White, Female,40, United-States, <=50K
38, 11th,7, Sales, White, Female,40, United-States, <=50K
29, Assoc-voc,11, Machine-op-inspct, White, Male,40, United-States, <=50K
41, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
49, Bachelors,13, Exec-managerial, White, Female,40, United-States, <=50K
37, 5th-6th,3, Other-service, White, Female,40, Mexico, <=50K
37, Doctorate,16, Prof-specialty, White, Female,60, United-States, >50K
43, Some-college,10, Sales, White, Male,38, United-States, >50K
41, Masters,14, Prof-specialty, White, Female,55, United-States, <=50K
37, HS-grad,9, Other-service, Black, Female,40, ?, <=50K
19, 9th,5, Craft-repair, White, Male,60, United-States, <=50K
29, Some-college,10, Transport-moving, White, Male,35, United-States, <=50K
40, HS-grad,9, Craft-repair, White, Male,15, United-States, <=50K
53, 7th-8th,4, Exec-managerial, White, Male,40, United-States, >50K
27, Bachelors,13, Sales, White, Male,55, United-States, <=50K
44, HS-grad,9, Craft-repair, White, Male,50, England, >50K
29, Assoc-acdm,12, Craft-repair, White, Female,38, United-States, <=50K
25, 5th-6th,3, Machine-op-inspct, Other, Male,40, Mexico, <=50K
38, HS-grad,9, Sales, White, Male,55, United-States, <=50K
48, Bachelors,13, Exec-managerial, White, Male,50, United-States, >50K
18, Some-college,10, Other-service, White, Female,12, United-States, <=50K
50, HS-grad,9, Craft-repair, White, Male,50, United-States, <=50K
37, HS-grad,9, Adm-clerical, White, Female,40, United-States, >50K
48, Bachelors,13, Other-service, White, Female,20, United-States, <=50K
50, Some-college,10, Other-service, White, Male,32, United-States, <=50K
74, HS-grad,9, ?, White, Male,6, United-States, <=50K
24, Some-college,10, Adm-clerical, White, Female,30, United-States, <=50K
34, Some-college,10, Tech-support, Black, Male,40, United-States, >50K
19, Some-college,10, Sales, White, Male,40, United-States, <=50K
39, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
40, Some-college,10, Other-service, White, Female,40, United-States, <=50K
30, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
27, HS-grad,9, Adm-clerical, White, Male,40, United-States, <=50K
23, 9th,5, ?, White, Female,35, United-States, <=50K
68, 7th-8th,4, ?, White, Female,40, ?, <=50K
46, Some-college,10, Adm-clerical, White, Male,40, United-States, >50K
24, Bachelors,13, Prof-specialty, White, Female,50, United-States, <=50K
18, 12th,8, Other-service, White, Male,20, United-States, <=50K
50, Doctorate,16, Prof-specialty, White, Male,60, United-States, >50K
42, 11th,7, Machine-op-inspct, White, Male,40, United-States, <=50K
42, 9th,5, Transport-moving, White, Male,40, United-States, <=50K
37, Assoc-voc,11, Adm-clerical, White, Male,40, United-States, <=50K
57, Some-college,10, Tech-support, White, Female,16, United-States, <=50K
27, Bachelors,13, Tech-support, Asian-Pac-Islander, Male,40, India, >50K
31, 10th,6, Machine-op-inspct, White, Male,40, United-States, <=50K
34, Masters,14, Prof-specialty, White, Female,40, United-States, <=50K
55, HS-grad,9, Other-service, White, Female,40, United-States, <=50K
56, 11th,7, Machine-op-inspct, White, Male,40, United-States, <=50K
36, Bachelors,13, Prof-specialty, White, Female,38, United-States, <=50K
35, Some-college,10, Farming-fishing, White, Male,40, United-States, <=50K
63, Masters,14, ?, White, Female,3, United-States, <=50K
28, Masters,14, Prof-specialty, White, Male,50, United-States, <=50K
38, Bachelors,13, Exec-managerial, White, Male,40, United-States, <=50K
30, HS-grad,9, Handlers-cleaners, White, Male,60, United-States, <=50K
18, Some-college,10, Other-service, White, Female,20, United-States, <=50K
35, Assoc-voc,11, Tech-support, White, Male,40, United-States, >50K
53, HS-grad,9, Other-service, White, Female,40, United-States, <=50K
46, Prof-school,15, Prof-specialty, White, Female,40, United-States, <=50K
45, Some-college,10, Adm-clerical, White, Male,40, United-States, <=50K
35, 10th,6, Other-service, Asian-Pac-Islander, Male,60, India, <=50K
41, HS-grad,9, Adm-clerical, White, Male,40, United-States, <=50K
60, HS-grad,9, Sales, White, Male,70, United-States, >50K
18, Some-college,10, Adm-clerical, White, Male,15, United-States, <=50K
19, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
24, HS-grad,9, Machine-op-inspct, White, Male,50, United-States, <=50K
56, Bachelors,13, Prof-specialty, White, Male,40, United-States, >50K
28, HS-grad,9, Transport-moving, White, Male,70, United-States, <=50K
29, HS-grad,9, Other-service, White, Male,32, United-States, <=50K
35, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
27, Some-college,10, ?, White, Female,40, United-States, <=50K
55, Doctorate,16, Prof-specialty, White, Male,55, ?, >50K
18, HS-grad,9, Adm-clerical, White, Male,35, United-States, <=50K
53, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
26, Masters,14, Machine-op-inspct, White, Male,20, Canada, <=50K
55, Some-college,10, Tech-support, White, Male,40, United-States, >50K
45, Some-college,10, Exec-managerial, White, Male,40, United-States, >50K
28, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
32, Bachelors,13, Exec-managerial, White, Male,40, United-States, >50K
27, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, <=50K
35, HS-grad,9, Craft-repair, White, Female,40, United-States, <=50K
36, HS-grad,9, Handlers-cleaners, White, Female,37, United-States, <=50K
41, Bachelors,13, Sales, White, Male,45, United-States, >50K
23, Bachelors,13, Sales, White, Male,20, United-States, <=50K
22, 12th,8, Transport-moving, White, Male,40, United-States, <=50K
36, Prof-school,15, Prof-specialty, White, Male,40, United-States, >50K
65, Bachelors,13, Exec-managerial, White, Male,40, United-States, >50K
59, HS-grad,9, ?, White, Male,41, United-States, >50K
25, HS-grad,9, Sales, White, Female,40, Columbia, <=50K
33, Some-college,10, Protective-serv, White, Male,40, United-States, >50K
31, Some-college,10, Sales, White, Male,40, United-States, <=50K
50, Bachelors,13, Exec-managerial, White, Male,40, United-States, >50K
49, Some-college,10, Prof-specialty, White, Male,50, United-States, >50K
43, Bachelors,13, Exec-managerial, White, Female,40, United-States, <=50K
23, Some-college,10, Adm-clerical, White, Female,40, United-States, <=50K
34, Masters,14, Exec-managerial, Asian-Pac-Islander, Male,40, India, >50K
23, Some-college,10, Sales, Black, Female,40, United-States, <=50K
63, 10th,6, Craft-repair, White, Male,40, United-States, <=50K
33, HS-grad,9, Farming-fishing, White, Male,40, United-States, <=50K
51, Bachelors,13, Farming-fishing, White, Male,50, United-States, <=50K
31, HS-grad,9, Craft-repair, White, Male,45, United-States, <=50K
32, Some-college,10, Exec-managerial, White, Female,40, Japan, <=50K
48, Some-college,10, ?, White, Male,40, ?, >50K
31, Some-college,10, Adm-clerical, Black, Female,36, Jamaica, <=50K
47, Assoc-voc,11, Sales, White, Male,40, United-States, >50K
54, Some-college,10, Protective-serv, White, Male,40, United-States, >50K
23, Some-college,10, Sales, White, Male,40, United-States, <=50K
34, HS-grad,9, Exec-managerial, White, Male,40, United-States, >50K
46, 11th,7, Other-service, Black, Female,35, United-States, >50K
34, Assoc-acdm,12, Sales, White, Male,50, United-States, >50K
31, HS-grad,9, Other-service, White, Male,50, United-States, <=50K
